x,y,hh_id,hh_pop,villagename,latitude,longitude,region_nam,region_cod,constituen,constitue1,ea_type,ea_subtype,ea_type_co,ea_subty_1,ea_code,ea,id2,sq_m,sq_km,ha,status,ea_no,_a_subtype,region,constitue,_a_no,hh_size,pop_size,comments,history,eanumber,arm2,eanumber2,eas_studya,eas_stud_1,eas_stud_2,eas_stud_3,eas_stud_4,eas_stud_5,eas_stud_6,eas_stud_7,eas_stud_8,eas_stud_9,eas_stud10,eas_stud11,eas_stud12,eas_stud13,eas_stud14,eas_stud15,eas_stud16,eas_stud17,eas_stud18,eas_stud19,eas_stud20,eas_stud21,eas_stud22,eas_stud23,eas_stud24,eas_stud25,eas_stud26,eas_stud27,eas_stud28,ea_actual,intarm_actual,eas_stud31,eas_stud32,eas_stud33,eas_stud34,eas_stud35,eas_stud36,eas_stud37
23.698576,-17.863842,ZA05-3298-10,5,Womba,-17.86384,23.69858,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.698593,-17.864059,ZA05-3299-09,4,Womba,-17.864059,23.698589,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.698332,-17.864241,ZA05-3300-06,3,Womba,-17.864241,23.69833,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.698372,-17.863686,ZA05-3301-05,6,Womba,-17.863689,23.69837,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,10599015,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,,99,Caprivi,1,5,Linyanti,Rural,,99,,15,10599015,227,1140237.8,1.14,114.02,,Communal Land,Caprivi,Linyanti,10599015,72,296,,,0,0,0,0,100,,,,Communal Land,10599015,0,0,,matched (3)
23.779873,-17.814775,ZA05-3645-10,6,Makanga,-17.814779,23.779869,Caprivi,1,5,Linyanti,Rural,,99,,21,10599021,233,428481.25,.43000001,42.849998,,10599021,Communal Land,Caprivi,Linyanti,10599021,59,222,,,0,0,,105,Caprivi,1,5,Linyanti,Rural,,99,,21,10599021,233,428481.25,.43000001,42.849998,,Communal Land,Caprivi,Linyanti,10599021,59,222,,,0,0,0,0,106,,,,Communal Land,10599021,0,0,,matched (3)
23.778814,-17.814444,ZA05-3646-09,3,Makanga,-17.81444,23.778811,Caprivi,1,5,Linyanti,Rural,,99,,21,10599021,233,428481.25,.43000001,42.849998,,10599021,Communal Land,Caprivi,Linyanti,10599021,59,222,,,0,0,,105,Caprivi,1,5,Linyanti,Rural,,99,,21,10599021,233,428481.25,.43000001,42.849998,,Communal Land,Caprivi,Linyanti,10599021,59,222,,,0,0,0,0,106,,,,Communal Land,10599021,0,0,,matched (3)
23.779139,-17.811815,ZA05-3647-08,0,Makanga,-17.81181,23.77914,Caprivi,1,5,Linyanti,Rural,,99,,20,10599020,232,1124773.1,1.12,112.48,,10599020,Communal Land,Caprivi,Linyanti,10599020,74,323,,,10599020,2,10599020,104,Caprivi,1,5,Linyanti,Rural,,99,,20,10599020,232,1124773.1,1.12,112.48,,Communal Land,Caprivi,Linyanti,10599020,74,323,,,0,0,0,0,105,TV34,TV,34,Communal Land,10599020,10599020,2,10599020,matched (3)
23.793901,-17.806801,ZA05-3648-07,5,Chibanga,-17.806801,23.7939,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,10599022,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,,106,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,0,0,107,,,,Communal Land,10599022,0,0,,matched (3)
23.792418,-17.80769,ZA05-3649-06,6,Chibanga,-17.80769,23.792419,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,10599022,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,,106,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,0,0,107,,,,Communal Land,10599022,0,0,,matched (3)
23.69627,-18.25724,ZA05-3650-02,3,Sipopo,-18.25724,23.69627,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,10599042,Communal Land,Caprivi,Linyanti,10599042,105,432,,,10599042,1,10599042,126,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,Communal Land,Caprivi,Linyanti,10599042,105,432,,,1,5,11.57407,12,127,TO24,TO,24,Communal Land,10599042,10599042,1,10599042,matched (3)
23.696154,-18.257431,ZA05-3651-01,4,Sipopo,-18.257429,23.69615,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,10599042,Communal Land,Caprivi,Linyanti,10599042,105,432,,,10599042,1,10599042,126,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,Communal Land,Caprivi,Linyanti,10599042,105,432,,,1,5,11.57407,12,127,TO24,TO,24,Communal Land,10599042,10599042,1,10599042,matched (3)
23.695847,-18.263441,ZA05-3652-10,10,Tamaa,-18.263439,23.69585,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,10599042,Communal Land,Caprivi,Linyanti,10599042,105,432,,,10599042,1,10599042,126,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,Communal Land,Caprivi,Linyanti,10599042,105,432,,,1,5,11.57407,12,127,TO24,TO,24,Communal Land,10599042,10599042,1,10599042,matched (3)
24.172037,-17.646734,ZA05-3721-07,5,Kyrsan,-17.64673,24.172041,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.162582,-17.653101,ZA05-3722-06,2,Kahunikwa,-17.653099,24.16258,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.160923,-17.653919,ZA05-3723-05,4,Kahunikwa,-17.653919,24.160919,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
23.696466,-18.257351,ZA05-3735-01,6,Sipopo,-18.257351,23.69647,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,10599042,Communal Land,Caprivi,Linyanti,10599042,105,432,,,10599042,1,10599042,126,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,Communal Land,Caprivi,Linyanti,10599042,105,432,,,1,5,11.57407,12,127,TO24,TO,24,Communal Land,10599042,10599042,1,10599042,matched (3)
24.123762,-17.667614,ZA05-3742-02,7,Kansa,-17.66761,24.12376,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.122747,-17.669394,ZA05-3743-01,7,Kansa,-17.66939,24.122749,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.132126,-17.667028,ZA05-3764-05,7,Kasheshe1,-17.66703,24.13213,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.173704,-17.647268,ZA05-3782-03,2,Krysan,-17.64727,24.1737,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.120642,-17.668493,ZA05-3787-08,5,Kansa,-17.668489,24.12064,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.161566,-17.653263,ZA05-3801-10,4,Kahunikwa,-17.653259,24.16157,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
23.792782,-18.251184,ZA05-3807-04,0,Robinson simasiku village,-18.251181,23.79278,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
24.122841,-17.668276,ZA05-3811-08,5,Kansa,-17.66828,24.122841,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.131126,-17.665766,ZA05-3823-04,7,Intwane,-17.66577,24.13113,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.202557,-17.622282,ZA05-3840-03,4,Pombwe,-17.62228,24.20256,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.121527,-17.669847,ZA05-3841-02,3,Kansa,-17.669849,24.121531,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.120066,-17.669426,ZA05-3845-08,3,Kansa,-17.66943,24.12007,Caprivi,1,6,Sibinda,Rural,,99,,14,10699014,431,1464709.8,1.46,146.47,,10699014,Communal Land,Caprivi,Sibbinda,10699014,90,263,,,0,0,,152,Caprivi,1,6,Sibinda,Rural,,99,,14,10699014,431,1464709.8,1.46,146.47,,Communal Land,Caprivi,Sibbinda,10699014,90,263,,,0,0,0,0,153,,,,Communal Land,10699014,0,0,,matched (3)
24.122755,-17.668236,ZA05-3851-09,4,Kansa,-17.66824,24.122761,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.13209,-17.666903,ZA05-3862-06,3,Kansheshe1,-17.666901,24.13209,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.130875,-17.665438,ZA05-3863-05,7,Intwane,-17.66544,24.13088,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.173201,-17.647064,ZA05-3880-04,1,Krysan,-17.64706,24.173201,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.12007,-17.66976,ZA05-3885-09,2,Kansa,-17.66976,24.12007,Caprivi,1,6,Sibinda,Rural,,99,,14,10699014,431,1464709.8,1.46,146.47,,10699014,Communal Land,Caprivi,Sibbinda,10699014,90,263,,,0,0,,152,Caprivi,1,6,Sibinda,Rural,,99,,14,10699014,431,1464709.8,1.46,146.47,,Communal Land,Caprivi,Sibbinda,10699014,90,263,,,0,0,0,0,153,,,,Communal Land,10699014,0,0,,matched (3)
24.1621,-17.652906,ZA05-3899-03,4,Kahunikwa,-17.65291,24.1621,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
23.792353,-18.24892,ZA05-3905-05,1,Robson Simasiku,-18.24892,23.792351,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
24.124031,-17.667439,ZA05-3909-01,2,Kansa,-17.66744,24.124029,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.130833,-17.666195,ZA05-3921-05,7,Intwane,-17.666189,24.130831,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.202656,-17.622326,ZA05-3938-06,3,Pombwe,-17.62233,24.20266,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.119886,-17.66931,ZA05-3939-05,5,Kansa,-17.66931,24.11989,Caprivi,1,6,Sibinda,Rural,,99,,14,10699014,431,1464709.8,1.46,146.47,,10699014,Communal Land,Caprivi,Sibbinda,10699014,90,263,,,0,0,,152,Caprivi,1,6,Sibinda,Rural,,99,,14,10699014,431,1464709.8,1.46,146.47,,Communal Land,Caprivi,Sibbinda,10699014,90,263,,,0,0,0,0,153,,,,Communal Land,10699014,0,0,,matched (3)
24.172342,-17.647463,ZA05-3943-09,2,Krysan,-17.647461,24.17234,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.162233,-17.652784,ZA05-3957-02,4,Kahunikwa,-17.652781,24.16223,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.158836,-17.654127,ZA05-3958-01,8,Kahunikwa,-17.654131,24.15884,Caprivi,1,4,Kongola,Rural,,99,,15,10499015,209,57657128,57.66,5765.71,,10499015,Communal Land,Caprivi,Kongola,10499015,67,269,,,10499015,2,10499015,81,Caprivi,1,4,Kongola,Rural,,99,,15,10499015,209,57657128,57.66,5765.71,,Communal Land,Caprivi,Kongola,10499015,67,269,,,0,6,22.304831,22,82,TV30,TV,30,Communal Land,10499015,10499015,2,10499015,matched (3)
24.121868,-17.670004,ZA05-3968-09,5,Kansa,-17.67,24.12187,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.132013,-17.666718,ZA05-3979-06,5,Kasheshe1,-17.666719,24.13201,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.172119,-17.647005,ZA05-3997-04,5,Krysan,-17.647011,24.172119,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.123632,-17.667692,ZA05-4007-10,8,Kansa,-17.66769,24.123631,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.121193,-17.669258,ZA05-4008-09,3,Kansa,-17.66926,24.121189,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.131723,-17.666796,ZA05-4019-06,5,Kasheshe1,-17.6668,24.13172,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.138885,-17.662306,ZA05-4036-05,6,Kasuka,-17.66231,24.13888,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.120262,-17.668913,ZA05-4037-04,3,Kansa,-17.668909,24.12026,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
24.171906,-17.647394,ZA05-4055-01,6,Krysan,-17.64739,24.171909,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
24.161221,-17.653532,ZA05-4056-10,7,Kahunikwa,-17.65353,24.161221,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,10699016,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,10699016,4,10699016,154,Caprivi,1,6,Sibinda,Rural,,99,,16,10699016,433,1061593920,1061.59,106159.39,,Communal Land,Caprivi,Sibbinda,10699016,127,526,,,0,34,64.638786,65,155,RO39,RO,39,Communal Land,10699016,10699016,4,10699016,matched (3)
23.69611,-18.257362,ZA05-4062-02,4,Sipopo,-18.25736,23.69611,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,10599042,Communal Land,Caprivi,Linyanti,10599042,105,432,,,10599042,1,10599042,126,Caprivi,1,5,Linyanti,Rural,,99,,42,10599042,254,3332481,3.3299999,333.25,,Communal Land,Caprivi,Linyanti,10599042,105,432,,,1,5,11.57407,12,127,TO24,TO,24,Communal Land,10599042,10599042,1,10599042,matched (3)
24.122137,-17.668695,ZA05-4066-08,5,Kansa,-17.668699,24.122141,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,10699015,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,10699015,3,10699015,153,Caprivi,1,6,Sibinda,Rural,,99,,15,10699015,432,1401401.3,1.4,140.14,,Communal Land,Caprivi,Sibbinda,10699015,89,312,,,1,0,0,0,154,RV13,RV,13,Communal Land,10699015,10699015,3,10699015,matched (3)
